customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_clean,is_churned,tenure_band,charge_band,flag_early_life_0_6,flag_month_to_month,flag_electronic_check,flag_fiber_optic,flag_no_tech_support,flag_fiber_no_tech_support,flag_first_12m_mtm_fiber,flag_priority_segment
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85,,No,0.00,0,0-6,75-95,1,0,0,0,1,0,0,0
6400-BWQKW,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.50,Yes,434.50,1,0-6,75-95,1,1,1,1,1,1,1,1
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.90,No,7118.90,0,61-72,95+,0,0,0,1,0,0,0,0
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.90,320.45,No,320.45,0,13-24,18-35,0,1,0,0,0,0,0,0
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,No,531.55,0,13-24,18-35,0,0,0,0,0,0,0,0
0811-GSDTP,Female,0,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.20,No,382.20,0,13-24,18-35,0,1,1,0,1,0,0,0
7567-ECMCM,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.00,No,2001.00,0,13-24,75-95,0,1,0,1,1,1,0,0
6115-ZTBFQ,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.50,4919.70,No,4919.70,0,61-72,55-75,0,0,0,0,0,0,0,0
6353-BRMMA,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.10,5645.80,No,5645.80,0,49-60,95+,0,1,0,1,1,1,0,0
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.40,215.80,Yes,215.80,1,0-6,55-75,1,1,0,1,1,1,1,0
6231-WFGFH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.50,77.60,No,77.60,0,0-6,18-35,1,1,0,0,0,0,0,0
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,No,2896.55,0,25-36,75-95,0,1,0,1,1,1,0,0
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.80,Yes,3395.80,1,25-36,95+,0,1,1,1,1,1,0,1
6169-PPETC,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.50,759.35,No,759.35,0,25-36,18-35,0,0,0,0,0,0,0,0
4208-UFFGW,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,85.15,Yes,85.15,1,0-6,35-55,1,1,0,0,1,0,0,0
8584-KMVXD,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.60,535.55,No,535.55,0,7-12,75-95,0,1,1,1,1,1,1,1
8467-WYNSR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.10,1253.15,No,1253.15,0,13-24,55-75,0,1,0,0,0,0,0,0
0851-DFJKB,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,No,955.15,0,13-24,55-75,0,1,1,0,0,0,0,0
5382-SOYZL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.10,2162.60,No,2162.60,0,13-24,95+,0,1,1,1,1,1,0,1
9448-REEVD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.70,44.70,Yes,44.70,1,0-6,35-55,1,1,0,0,1,0,0,0
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1813.35,No,1813.35,0,61-72,18-35,0,0,0,0,0,0,0,0
8388-FYNPZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,No,245.15,0,0-6,55-75,1,1,1,0,1,0,0,0
4002-BQWPQ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.80,No,2028.80,0,25-36,75-95,0,1,0,0,0,0,0,0
5651-YLPRD,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.10,2723.75,No,2723.75,0,25-36,75-95,0,1,1,1,1,1,0,1
2826-DXLQO,Male,1,Yes,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.80,220.45,No,220.45,0,7-12,18-35,0,1,0,0,1,0,0,0
4378-BZYFP,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.50,365.80,No,365.80,0,13-24,18-35,0,0,0,0,0,0,0,0
9489-UTFKA,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.90,551.95,No,551.95,0,7-12,55-75,0,1,0,0,1,0,0,0
4849-PYRLQ,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,4054.20,No,4054.20,0,49-60,55-75,0,0,0,0,0,0,0,0
9117-SHLZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.70,45.70,Yes,45.70,1,0-6,35-55,1,1,0,0,1,0,0,0
9889-TMAHG,Male,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.30,832.35,Yes,832.35,1,7-12,95+,0,1,0,1,0,0,1,0
4541-RMRLG,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.30,Yes,112.30,1,7-12,18-35,0,1,1,0,0,0,0,0
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,No,60.65,0,0-6,18-35,1,1,0,0,0,0,0,0
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.10,No,5550.10,0,61-72,75-95,0,0,0,0,0,0,0,0
3158-MOERK,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.00,174.80,Yes,174.80,1,0-6,95+,1,1,1,1,1,1,1,1
7294-TMAOP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,90.55,1,0-6,75-95,1,1,1,1,1,1,1,1
5002-GCQFH,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.10,No,4733.10,0,49-60,75-95,0,1,0,1,1,1,0,0
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.10,4048.95,No,4048.95,0,49-60,55-75,0,0,0,0,0,0,0,0
8919-FYFQZ,Male,1,Yes,No,44,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,1359.70,Yes,1359.70,1,37-48,18-35,0,1,1,0,1,0,0,0
0604-THJFP,Female,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,No,4542.35,0,49-60,75-95,0,0,0,0,0,0,0,0
2834-JRTUA,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,7532.15,Yes,7532.15,1,61-72,95+,0,0,1,1,0,0,0,0
5875-YPQFJ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.90,69.90,Yes,69.90,1,0-6,55-75,1,1,1,1,1,1,1,1
5879-SESNB,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,No,888.65,0,7-12,75-95,0,1,1,1,1,1,1,1
6646-QVXLR,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,Yes,6383.35,1,61-72,95+,0,0,1,1,1,1,0,0
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,1916.00,No,1916.00,0,25-36,35-55,0,0,0,0,0,0,0,0
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.50,413.00,No,413.00,0,13-24,18-35,0,1,0,0,0,0,0,0
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.60,808.95,No,808.95,0,37-48,18-35,0,0,0,0,0,0,0,0
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.40,No,1886.40,0,37-48,35-55,0,0,1,0,1,0,0,0
8603-IJWDN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.60,86.60,Yes,86.60,1,0-6,75-95,1,1,1,1,1,1,1,1
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,No,1679.25,0,61-72,18-35,0,0,0,0,0,0,0,0
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.60,2656.50,Yes,2656.50,1,25-36,75-95,0,1,0,1,1,1,0,0
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.80,540.95,No,540.95,0,7-12,35-55,0,1,0,0,1,0,0,0
3717-OFRTN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,19.75,0,0-6,18-35,1,1,0,0,0,0,0,0
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,537.35,No,537.35,0,25-36,18-35,0,1,0,0,0,0,0,0
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.60,678.80,No,678.80,0,25-36,18-35,0,0,0,0,0,0,0,0
1206-EHBDD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.30,4513.65,No,4513.65,0,49-60,75-95,0,0,0,1,1,1,0,0
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,No,1423.85,0,49-60,18-35,0,0,0,0,0,0,0,0
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,555.40,No,555.40,0,13-24,18-35,0,0,0,0,0,0,0,0
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.10,225.55,No,225.55,0,7-12,18-35,0,0,0,0,0,0,0,0
7277-KAMWT,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.00,268.45,No,268.45,0,13-24,18-35,0,0,0,0,0,0,0,0
3842-IYKUE,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.30,2917.50,Yes,2917.50,1,25-36,75-95,0,1,0,1,0,0,0,0
6641-XRPSU,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.00,2416.10,Yes,2416.10,1,25-36,55-75,0,1,0,1,1,1,0,0
1374-DMZUI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.30,424.45,Yes,424.45,1,0-6,75-95,1,1,1,1,1,1,1,1
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.70,1492.10,No,1492.10,0,61-72,18-35,0,0,0,0,0,0,0,0
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.30,132.40,No,132.40,0,0-6,55-75,1,1,1,0,0,0,0,0
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.90,Yes,660.90,1,7-12,95+,0,1,1,1,1,1,1,1
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.50,1893.95,Yes,1893.95,1,25-36,75-95,0,1,1,1,1,1,0,1
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.90,No,284.90,0,0-6,55-75,1,1,0,1,1,1,1,0
8917-FAEMR,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,No,784.25,0,37-48,18-35,0,0,0,0,0,0,0,0
7047-YXDMZ,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.00,417.70,No,417.70,0,13-24,18-35,0,1,0,0,0,0,0,0
2858-EIMXH,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,No,5016.25,0,49-60,95+,0,0,0,1,1,1,0,0
9524-EGPJC,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.10,1612.75,Yes,1612.75,1,13-24,75-95,0,1,1,1,0,0,0,0
6993-OHLXR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,Yes,119.75,1,0-6,55-75,1,1,1,1,1,1,1,1
8818-XYFCQ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,3204.65,1,25-36,95+,0,1,0,1,1,1,0,0
6419-ZTTLE,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.20,No,485.20,0,13-24,18-35,0,0,1,0,0,0,0,0
0929-HYQEW,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,160.85,0,0-6,35-55,1,1,0,0,1,0,0,0
6614-YOLAC,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,No,4145.25,0,61-72,55-75,0,0,0,0,0,0,0,0
7426-RHZGU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.90,827.45,No,827.45,0,7-12,95+,0,1,0,1,0,0,1,0
4065-JJAVA,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.50,49.50,No,49.50,0,0-6,35-55,1,1,1,0,1,0,0,0
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,990.85,1,13-24,55-75,0,1,1,0,1,0,0,0
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,696.35,1,7-12,35-55,0,0,0,0,1,0,0,0
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.10,5585.40,No,5585.40,0,61-72,75-95,0,0,0,0,0,0,0,0
9361-YNQWJ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.40,1601.20,No,1601.20,0,61-72,18-35,0,0,0,0,0,0,0,0
3748-FVMZZ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No,162.45,0,0-6,35-55,1,1,1,0,0,0,0,0
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.50,470.20,No,470.20,0,13-24,18-35,0,1,0,0,0,0,0,0
1452-XRSJV,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066.00,No,2066.00,0,37-48,35-55,0,1,0,0,1,0,0,0
3422-WJOYD,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,1426.45,0,25-36,35-55,0,0,0,0,0,0,0,0
8242-SOQUO,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.70,392.50,No,392.50,0,0-6,75-95,1,1,1,1,1,1,1,1
7460-ITWWP,Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.10,3861.45,No,3861.45,0,37-48,75-95,0,1,1,1,1,1,0,1
7147-AYBAA,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.90,No,2552.90,0,37-48,55-75,0,1,0,1,1,1,0,0
7868-TMWMZ,Female,1,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.00,6668.35,No,6668.35,0,49-60,95+,0,0,0,1,0,0,0,0
4822-RVYBB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.60,819.40,Yes,819.40,1,7-12,95+,0,1,1,1,1,1,1,1
6732-FZUGP,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.90,4615.25,No,4615.25,0,37-48,75-95,0,0,0,1,1,1,0,0
8436-BJUMM,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.60,Yes,2070.60,1,25-36,75-95,0,1,1,1,1,1,0,1
4184-TJFAN,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.30,273.75,Yes,273.75,1,0-6,75-95,1,1,0,1,0,0,1,0
8329-GWVPJ,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.70,No,3557.70,0,49-60,55-75,0,1,0,1,1,1,0,0
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.60,1957.10,No,1957.10,0,25-36,55-75,0,1,0,0,0,0,0,0
4145-UQXUQ,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.10,729.95,Yes,729.95,1,7-12,75-95,0,1,1,1,1,1,1,1
2632-TACXW,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,No,1416.75,0,61-72,18-35,0,0,0,0,0,0,0,0
8146-QQKZH,Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.40,No,5924.40,0,61-72,75-95,0,0,0,0,0,0,0,0
1767-CJKBA,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.10,1697.70,No,1697.70,0,61-72,18-35,0,0,0,0,0,0,0,0
6445-TNRXS,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.70,7849.85,No,7849.85,0,61-72,95+,0,0,0,1,0,0,0,0
4581-LNWUM,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.40,No,649.40,0,13-24,35-55,0,1,1,0,1,0,0,0
4869-EPIUS,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.90,4557.50,No,4557.50,0,49-60,75-95,0,0,1,1,1,1,0,0
9948-YPTDG,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,3013.05,1,37-48,75-95,0,1,1,1,1,1,0,1
1236-WFCDV,Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,1266.10,Yes,1266.10,1,13-24,75-95,0,1,0,1,1,1,0,0
1915-OAKWD,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.30,360.35,No,360.35,0,13-24,18-35,0,0,0,0,0,0,0,0
7296-PIXQY,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.20,1046.50,No,1046.50,0,13-24,55-75,0,1,1,1,1,1,0,1
4883-QICIH,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.90,Yes,2347.90,1,25-36,55-75,0,1,0,1,1,1,0,0
3354-OADJP,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,No,447.75,0,7-12,35-55,0,0,0,0,0,0,0,0
3524-WQDSG,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.30,4209.95,No,4209.95,0,37-48,95+,0,1,0,1,1,1,0,0
0810-DHDBD,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.00,3877.65,No,3877.65,0,49-60,55-75,0,0,0,0,0,0,0,0
4026-SKKHW,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.30,No,152.30,0,0-6,35-55,1,1,0,0,0,0,0,0
2829-HYVZP,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.80,572.20,No,572.20,0,25-36,18-35,0,0,0,0,0,0,0,0
8329-IBCTI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,19.65,1,0-6,18-35,1,1,0,0,0,0,0,0
1271-SJBGZ,Male,1,No,No,12,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,526.95,1,7-12,35-55,0,1,1,0,0,0,0,0
3845-JHAMY,Female,0,Yes,Yes,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.50,552.70,No,552.70,0,13-24,35-55,0,1,0,0,1,0,0,0
7013-PSXHK,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,No,3208.65,0,37-48,75-95,0,0,0,0,0,0,0,0
5669-SRAIP,Female,0,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.50,210.75,Yes,210.75,1,0-6,35-55,1,1,1,0,1,0,0,0
5981-ITEMU,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.10,3706.95,Yes,3706.95,1,37-48,95+,0,1,0,1,1,1,0,0
3486-NPGST,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,620.75,No,620.75,0,25-36,18-35,0,0,0,0,0,0,0,0
6941-PMGEP,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.00,412.50,Yes,412.50,1,0-6,75-95,1,1,1,1,1,1,1,1
1624-WOIWJ,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.70,832.05,Yes,832.05,1,7-12,75-95,0,1,0,1,1,1,1,0
2074-GKOWZ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,185.55,1,0-6,75-95,1,1,0,1,1,1,1,0
